ykiho	name	class_cd	class_nm	sggu_nm	emdong_nm	addr	lon	lat	estb_day	doctor_total	telno	is_pediatric
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMTkxIzMxIyQxIyQ3IyQxMyQ0NjE0ODEjNDEjJDEjJDgjJDgz	서울수치과의원	51	치과의원	관악구	남현동	서울특별시 관악구 남부순환로 2062, 2층 (남현동)	126.9777939	37.4763977	20001007	1	02-3471-2882	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxNzAyIzExIyQxIyQzIyQ2MiQzNjEyMjIjNjEjJDEjJDgjJDgz	서울수치과의원	51	치과의원	은평구	응암동	서울특별시 은평구 응암로4길 25-1, 4층 (응암동)	126.9170055	37.5871377	20080303	1	02-304-0072	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxNzAyIzExIyQxIyQ3IyQ4MiQzNjE4MzIjNjEjJDEjJDQjJDgz	서울수치과의원	51	치과의원	강동구	암사동	서울특별시 강동구 고덕로 133, 강동롯데캐슬상가 4층 403호 (암사동)	127.1403474	37.5552527	20080617	1	02-428-2275	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxNzAyIzIxIyQxIyQ5IyQ3OSQ0NjE0ODEjODEjJDEjJDYjJDgz	서울수치과의원	51	치과의원	영등포구	영등포동4가	서울특별시 영등포구 영등포로 208, 5층 (영등포동4가)	126.9042756	37.5196845	20051108	2	02-2632-0275	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxNzAyIzMxIyQxIyQ3IyQ4OSQzNjEwMDIjNjEjJDEjJDAjJDgz	서울수치과의원	51	치과의원	강서구	화곡동	서울특별시 강서구 강서로 43, 도양라비앙타워 5층 501,502,503호 (화곡동)	126.8465161	37.5315298	20100223	1	02-2607-3100	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxMzUxIzIxIyQyIyQxIyQwMCQ0NjEwMDIjNDEjJDEjJDgjJDgz	서울수치과의원	51	치과의원	송파구	방이동	서울특별시 송파구 올림픽로 342, 9층 (방이동)	127.1082924	37.5156827	20070427	1	02-2203-7528	False
JDQ4MTg4MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjE0ODEjNTEjJDEjJDIjJDgz	서울수치과의원	51	치과의원	서대문구	북아현동	서울특별시 서대문구 신촌로35길 10, B123호 (북아현동, e편한세상신촌4단지)	126.9558605	37.5586219	20170511	2	02-365-0128	False
JDQ4MTg4MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzIxIyQxIyQ5IyQxMyQ0NjEwMDIjODEjJDEjJDIjJDgz	서울수치과의원	51	치과의원	동대문구	이문동	서울특별시 동대문구 신이문로 27, 3층 (이문동)	127.0652852	37.6031789	20181214	1	02-959-2875	False
JDQ4MTg4MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzMxIyQxIyQzIyQ4MiQzNjE4MzIjNjEjJDEjJDgjJDgz	서울수치과의원	51	치과의원	강북구	미아동	서울특별시 강북구 솔샘로 184, (미아동)	127.012925	37.6199404	20030331	1	02-945-7222	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzExIyQxIyQzIyQ5OSQyNjE4MzIjODEjJDEjJDIjJDgz	서울숙면치과의원	51	치과의원	은평구	응암동	서울특별시 은평구 응암로 264, 서울빌딩 3층 (응암동)	126.9188925	37.5953086	20181127	2	02-6351-2875	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzExIyQxIyQ3IyQ3OSQzNjEwMDIjNjEjJDEjJDgjJDgz	서울숙면치과의원	51	치과의원	강북구	번동	서울특별시 강북구 도봉로 342, 3층 (번동)	127.0261456	37.6380351	20190611	9	02-900-0111	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxOTYxIzMxIyQxIyQzIyQ3MiQzNjE0ODEjODEjJDEjJDIjJDgz	서울순치과의원	51	치과의원	서초구	서초동	서울특별시 서초구 서초중앙로28길 8, 3층 (서초동)	127.0140556	37.4967079	20061107	1	02-537-2872	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxNzAyIzUxIyQxIyQxIyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz	서울순플란트치과의원	51	치과의원	양천구	목동	서울특별시 양천구 등촌로 230, 지하1, 3, 4층 (목동, 토마토메디컬센터)	126.8641952	37.5500811	20170913	1	02-2642-5757	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMTkxIzMxIyQyIyQ3IyQwMCQzNjEyMjIjNDEjJDEjJDgjJDgz	서울숲맑은치과의원	51	치과의원	성동구	성수동1가	서울특별시 성동구 아차산로 41, 안동빌딩 202호 (성수동1가)	127.0489912	37.5469705	20141103	1	02-2212-6822	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzUxIyQyIyQ1IyQwMCQyNjEyMjIjNjEjJDEjJDAjJDgz	서울스누키즈소아치과의원	51	치과의원	강동구	둔촌동	서울특별시 강동구 양재대로 1300, 포레온스테이션9 상가동 2층 212호 (둔촌동, 올림픽파크포레온)	127.1387939	37.5238599	20260227	1	02-483-2275	True
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxMzUxIzUxIyQyIyQxIyQwMCQzNjEwMDIjNzEjJDEjJDgjJDgz	서울스마트치과의원	51	치과의원	성동구	성수동2가	서울특별시 성동구 아차산로 92, 3층 (성수동2가)	127.0542449	37.5447612	20150519	1	02-462-2875	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxMzUxIzUxIyQxIyQ1IyQ4OSQyNjE4MzIjNTEjJDEjJDIjJDgz	서울스마트치과의원	51	치과의원	금천구	독산동	서울특별시 금천구 두산로 70, 1층 제T-114호 (독산동, 현대지식산업센터)	126.8956207	37.4689627	20151021	1	02-805-2822	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzIxIyQxIyQxIyQ3OSQzNjE4MzIjODEjJDEjJDYjJDgz	서울스마트치과의원	51	치과의원	은평구	갈현동	서울특별시 은평구 서오릉로 160, 마성빌딩 2층 (갈현동)	126.9156328	37.6126825	20200228	1	02-6338-2727	False
JDQ4MTg4MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzIxIyQyIyQ1IyQwMCQyNjE4MzIjODEjJDEjJDYjJDgz	서울스마트치과의원	51	치과의원	도봉구	쌍문동	서울특별시 도봉구 도봉로 461, (쌍문동, 우림빌딩)	127.0333818	37.6470525	20170619	1	02-998-1100	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxMzUxIzExIyQxIyQ3IyQ4MiQzNjEyMjIjNTEjJDEjJDIjJDgz	서울스위트치과의원	51	치과의원	송파구	신천동	서울특별시 송파구 올림픽로 289, 잠실시그마타워 1202호 (신천동)	127.1025391	37.5145775	20200831	1	02-418-7528	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzIxIyQyIyQ5IyQwMCQyNjE0ODEjNjEjJDEjJDgjJDgz	서울스카이치과의원	51	치과의원	성북구	돈암동	서울특별시 성북구 성북로4길 52, 417동 1208,1209,1210호 (돈암동, 한신한진아파트)	127.0104756	37.5958787	19960209	1	928-2807	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxNzAyIzExIyQxIyQ3IyQ3MiQyNjE0ODEjNDEjJDEjJDgjJDgz	서울스타일치과의원	51	치과의원	중구	황학동	서울특별시 중구 난계로 159, 2층 (황학동)	127.0233671	37.5656712	20080602	2	02-2234-2982	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxNzAyIzMxIyQxIyQ3IyQwMyQzNjEyMjIjNTEjJDEjJDYjJDgz	서울스타치과의원	51	치과의원	강남구	역삼동	서울특별시 강남구 도곡로 319, 1층 (역삼동)	127.0508315	37.4959016	20130823	1	02-6203-1212	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzMxIyQxIyQzIyQ3MiQyNjEyMjIjNTEjJDEjJDYjJDgz	서울슬기로운치과의원	51	치과의원	영등포구	당산동5가	서울특별시 영등포구 양평로 47, 7층 (당산동5가)	126.9009929	37.5338752	20221212	1	02-2068-2080	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzIxIyQxIyQ5IyQ2MiQyNjE4MzIjODEjJDEjJDIjJDgz	서울시민의료소비자생활협동조합 서울시민치과의원	51	치과의원	성북구	석관동	서울특별시 성북구 화랑로42길 48, T M J 빌딩 5층 (석관동)	127.0647473	37.6138998	20220208	1	02-962-2828	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkMzgxMTkxIzUxIyQxIyQ1IyQwMyQzNjE0ODEjODEjJDEjJDYjJDgz	서울시카고치과의원	51	치과의원	강남구	역삼동	서울특별시 강남구 역삼로 128, (역삼동, 양원빌딩 601호)	127.0337328	37.4939945	20110411	1	02-508-2825	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzQxIyQxIyQ3IyQ4OSQyNjEyMjIjNzEjJDEjJDgjJDgz	서울식플란트치과의원	51	치과의원	금천구	시흥동	서울특별시 금천구 시흥대로 211, 2층 (시흥동)	126.9008813	37.4527079	19911001	1	02-896-2875	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzUxIyQxIyQ1IyQ5OSQyNjEyMjIjNzEjJDEjJDgjJDgz	서울심도치과의원	51	치과의원	서초구	잠원동	서울특별시 서초구 잠원로8길 25, 507~510호 (잠원동)	127.0115904	37.5143632	20260220	1	02-532-2275	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMzUxIzUxIyQxIyQ1IyQ3MiQyNjE0ODEjNjEjJDEjJDQjJDgz	서울심미치과의원	51	치과의원	서초구	서초동	서울특별시 서초구 강남대로 465, 교보타워 A동 3층 (서초동)	127.0242029	37.5038015	20040705	1	02-535-7528	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxOTYxIzExIyQxIyQ3IyQ3OSQ0NjE0ODEjODEjJDEjJDYjJDgz	서울심치과의원	51	치과의원	송파구	마천동	서울특별시 송파구 마천로57길 7, 201호 (마천동)	127.1520019	37.4946412	20010611	1	02-409-2835	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzQxIyQyIyQ3IyQwMCQ0NjEwMDIjODEjJDEjJDYjJDgz	서울쌍둥이치과의원	51	치과의원	노원구	상계동	서울특별시 노원구 동일로 1664, 북부농협수락지점 2층 (상계동)	127.0556719	37.6769103	20240610	1	02-932-2275	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzQxIyQxIyQ3IyQ3MiQyNjE0ODEjNDEjJDEjJDQjJDgz	서울쏙쏙치과의원	51	치과의원	강서구	마곡동	서울특별시 강서구 공항대로 186, 로뎀타워 206~207, 208호 (마곡동)	126.8279956	37.5590997	20240723	1	02-2666-2879	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMTkxIzIxIyQxIyQxIyQ3OSQ0NjEwMDIjODEjJDEjJDYjJDgz	서울씨엘치과의원	51	치과의원	강남구	대치동	서울특별시 강남구 테헤란로78길 16, 2층 (대치동, 노벨빌딩)	127.0553624	37.5050648	20050419	1	501-0027	False
JDQ4MTg4MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzIxIyQxIyQxIyQ4OSQzNjEwMDIjNjEjJDEjJDAjJDgz	서울아람치과의원	51	치과의원	동대문구	용두동	서울특별시 동대문구 왕산로 86, (용두동)	127.0324771	37.5777504	20161220	1	02-6239-2875	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkMzgxNzAyIzExIyQxIyQzIyQ4MiQzNjEyMjIjODEjJDEjJDYjJDgz	서울아르떼치과의원	51	치과의원	성북구	길음동	서울특별시 성북구 길음로 33, (길음동,길음래미안8단지상가B동 지하1층 15,15-1,16호)	127.0194894	37.6072048	20101006	1	02-912-6114	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzIxIyQxIyQ5IyQ3MiQzNjE0ODEjNTEjJDEjJDYjJDgz	서울아르떼치과의원	51	치과의원	송파구	신천동	서울특별시 송파구 송파대로 558, 3층 306호 (신천동, 월드타워)	127.0997117	37.5150949	20080717	1	02-3434-2828	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxOTYxIzIxIyQxIyQ5IyQ3MiQyNjEwMDIjNzEjJDEjJDgjJDgz	서울아르케치과의원	51	치과의원	강남구	청담동	서울특별시 강남구 학동로 411, 6층 (청담동)	127.044728	37.5181016	20010530	1	512-7228	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxOTYxIzUxIyQxIyQxIyQwMyQyNjE4MzIjNDEjJDEjJDgjJDgz	서울아름다운치과의원	51	치과의원	서대문구	홍제동	서울특별시 서대문구 통일로34길 35, 3,4,5,6호 (홍제동, 홍제원현대아파트상가)	126.9498125	37.5863237	19981119	1	02-3216-5575	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE4MzIjNDEjJDEjJDgjJDgz	서울아이비치과의원	51	치과의원	중구	방산동	서울특별시 중구 청계천로 222, 2층 (방산동)	127.0024187	37.5693361	20070703	1	2261-3777	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzIxIyQxIyQxIyQ5OSQ0NjEwMDIjNDEjJDEjJDQjJDgz	서울아이사랑치과의원	51	치과의원	영등포구	신길동	서울특별시 영등포구 신길로 147, 3층 (신길동)	126.9105102	37.5054208	20200513	1	02-842-1900	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxMzUxIzIxIyQyIyQ1IyQwMCQzNjEyMjIjNTEjJDEjJDYjJDgz	서울아이치과의원	51	치과의원	서대문구	북가좌동	서울특별시 서대문구 응암로 60, 2~3층 201,301호 (북가좌동, 경원빌딩)	126.9105432	37.5784681	20121030	1	02-309-5275	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkMzgxNzAyIzUxIyQxIyQ1IyQwMyQzNjEyMjIjNDEjJDEjJDgjJDgz	서울아인치과의원	51	치과의원	노원구	상계동	서울특별시 노원구 노해로 456, 301,302호 (상계동, 동방빌딩)	127.0588171	37.6535927	20170928	1	02-931-9144	False
JDQ4MTg4MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQ0NjEwMDIjNTEjJDEjJDIjJDgz	서울아크로치과의원	51	치과의원	영등포구	영등포동7가	서울특별시 영등포구 국회대로54길 10, 13동 3층 (영등포동7가, 아크로타워 스퀘어)	126.9074457	37.5238292	20171117	1	02-2636-1117	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMzUxIzUxIyQxIyQxIyQ4MiQyNjEyMjIjNTEjJDEjJDIjJDgz	서울아트치과의원	51	치과의원	서초구	서초동	서울특별시 서초구 강남대로53길 12, 솔라티움시티 강남 3층 308호 (서초동)	127.0277115	37.4943933	20010831	1	02-562-3528	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxNzAyIzMxIyQyIyQzIyQwMCQyNjEwMDIjNDEjJDEjJDQjJDgz	서울아트치과의원	51	치과의원	성북구	정릉동	서울특별시 성북구 북악산로 851, 3층 301호 (정릉동, 정릉2차e-편한세상아파트상가)	127.0200327	37.6006387	20091030	1	02-917-2275	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzExIyQxIyQ3IyQ2MiQyNjEyMjIjNDEjJDEjJDgjJDgz	서울안심치과의원	51	치과의원	서대문구	남가좌동	서울특별시 서대문구 수색로 40, 3층 (남가좌동)	126.9143561	37.5700104	20190927	1	02-304-2828	False
JDQ4MTg4MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzMxIyQxIyQzIyQ4MiQzNjEyMjIjODEjJDEjJDIjJDgz	서울안심치과의원	51	치과의원	노원구	상계동	서울특별시 노원구 노해로 482, 3층 (상계동, 덕영빌딩)	127.0617327	37.6542666	20120717	1	952-5030	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzQxIyQxIyQ3IyQ5MiQzNjEyMjIjNTEjJDEjJDYjJDgz	서울안아프게치과의원	51	치과의원	강동구	천호동	서울특별시 강동구 올림픽로78길 60, 2동 207~209호 (천호동)	127.1276471	37.541234	20241128	1	02-6956-2275	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkMzgxNzAyIzExIyQxIyQ3IyQ3OSQzNjE4MzIjNDEjJDEjJDQjJDgz	서울안치과의원	51	치과의원	관악구	신림동	서울특별시 관악구 신림로 108, 2층 (신림동)	126.9376125	37.4711396	20010212	1	02-874-4868	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxOTYxIzIxIyQyIyQxIyQwMCQzNjE0ODEjNjEjJDEjJDAjJDgz	서울안치과의원	51	치과의원	동작구	사당동	서울특별시 동작구 동작대로 7, 5층 (사당동, 신광빌딩)	126.9811278	37.4771747	20020129	1	02-522-7528	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxMzUxIzExIyQyIyQzIyQwMCQyNjE0ODEjNjEjJDEjJDQjJDgz	서울앞선치과의원	51	치과의원	광진구	중곡동	서울특별시 광진구 용마산로 54, 2층 (중곡동)	127.0879904	37.5584584	20110713	1	02-452-7522	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxMzUxIzMxIyQxIyQzIyQ3OSQzNjE4MzIjNTEjJDEjJDIjJDgz	서울애플민트치과의원	51	치과의원	마포구	동교동	서울특별시 마포구 양화로 157, 202호 (동교동, 파라다이스텔)	126.9229406	37.55669	20120228	1	02-322-2875	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzUxIyQxIyQxIyQwMyQzNjEwMDIjODEjJDEjJDYjJDgz	서울앤유치과의원	51	치과의원	동대문구	장안동	서울특별시 동대문구 답십리로 288, 씨젠메디칼타워 4층 (장안동)	127.0723918	37.5719099	20251112	1	02-6457-2828	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxNzAyIzExIyQxIyQ3IyQ3OSQyNjEwMDIjNTEjJDEjJDIjJDgz	서울앤치과의원	51	치과의원	영등포구	여의도동	서울특별시 영등포구 국제금융로2길 32, 지하1층 (여의도동, 동양증권빌딩)	126.924138	37.5238818	20030902	1	02-3770-2875	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxNzAyIzIxIyQxIyQ1IyQ5MiQyNjE4MzIjNTEjJDEjJDIjJDgz	서울앤치과의원	51	치과의원	용산구	이태원동	서울특별시 용산구 우사단로 47, 3층 (이태원동)	126.9955162	37.5343541	20090501	1	02-790-2825	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMTkxIzMxIyQxIyQ3IyQ2MiQzNjEwMDIjNDEjJDEjJDgjJDgz	서울앤플란트치과의원	51	치과의원	동대문구	휘경동	서울특별시 동대문구 회기로 188, 3층 (휘경동)	127.0568343	37.589774	20070205	1	02-964-7528	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMTkxIzMxIyQxIyQ3IyQwMyQyNjE4MzIjNTEjJDEjJDYjJDgz	서울앤플란트치과의원	51	치과의원	마포구	상암동	서울특별시 마포구 월드컵북로 347, 5층 (상암동, 상암메디컬빌딩)	126.8932098	37.5763559	20110228	1	302-2875	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzMxIyQxIyQ3IyQxMyQ0NjE0ODEjODEjJDEjJDIjJDgz	서울양치과의원	51	치과의원	서초구	양재동	서울특별시 서초구 남부순환로350길 4, 4층 (양재동, 대진빌딩)	127.0352051	37.4843523	19930426	1	02-578-7784	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxNzAyIzMxIyQxIyQ3IyQ3OSQzNjE4MzIjNTEjJDEjJDYjJDgz	서울어린이치과의원	51	치과의원	은평구	갈현동	서울특별시 은평구 통일로 855-8, 10층 (갈현동)	126.92021	37.6191391	20110214	1	02-384-8148	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzQxIyQyIyQ3IyQwMCQzNjE0ODEjODEjJDEjJDIjJDgz	서울언제나치과의원	51	치과의원	종로구	숭인동	서울특별시 종로구 종로58길 44, 201~206호 (숭인동, 청계 로벤하임)	127.0183676	37.5715022	20240528	1	02-6367-2875	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQ0NjEwMDIjNjEjJDEjJDgjJDgz	서울에셀치과의원	51	치과의원	중랑구	망우동	서울특별시 중랑구 용마산로 498, 2층 (망우동)	127.1003494	37.5955092	20120607	1	6013-3712	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzExIyQxIyQ3IyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz	서울에스수치과의원	51	치과의원	송파구	잠실동	서울특별시 송파구 올림픽로 119, 잠실파인애플상가 4층 409호, 410호 (잠실동)	127.0842018	37.5120894	20190704	1	02-2202-7522	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMTkxIzIxIyQxIyQ1IyQ5MiQyNjEwMDIjNDEjJDEjJDgjJDgz	서울에스아이씨치과의원	51	치과의원	강남구	삼성동	서울특별시 강남구 영동대로 513, 지하2층 K207호 (삼성동)	127.0594275	37.5116621	20000807	1	02-6002-2828	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMTkxIzQxIyQxIyQ3IyQxMyQyNjEwMDIjNDEjJDEjJDgjJDgz	서울에스엔유(SNU)치과의원	51	치과의원	동작구	사당동	서울특별시 동작구 동작대로 65, 5층 (사당동)	126.9815964	37.4823778	20050422	1	02-594-5757	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxNzAyIzExIyQxIyQ3IyQ2MiQ0NjE0ODEjODEjJDEjJDYjJDgz	서울에스치과의원	51	치과의원	동작구	상도동	서울특별시 동작구 국사봉1길 4, 2층 (상도동)	126.928853	37.4987738	20170626	1	02-816-7528	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxNzAyIzIxIyQxIyQ5IyQxMyQzNjE0ODEjNDEjJDEjJDgjJDgz	서울에스치과의원	51	치과의원	광진구	중곡동	서울특별시 광진구 용마산로 5, 4층 (중곡동)	127.0882485	37.5542122	20090909	1	02-447-2275	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxMzUxIzIxIyQxIyQxIyQxMyQyNjEwMDIjNDEjJDEjJDQjJDgz	서울에스치과의원	51	치과의원	강서구	화곡동	서울특별시 강서구 화곡로 347, 2층 (화곡동, 그랜드아이파크)	126.8510458	37.5548228	20120723	2	02-2699-7522	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxMzUxIzMxIyQxIyQzIyQ5OSQzNjEyMjIjODEjJDEjJDYjJDgz	서울에스치과의원	51	치과의원	강남구	대치동	서울특별시 강남구 삼성로 155, 대치퍼스트빌딩 302호 (대치동)	127.0629614	37.4938697	20130926	1	02-562-2275	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxMzUxIzMxIyQxIyQ3IyQxMyQ0NjE0ODEjNTEjJDEjJDIjJDgz	서울에스치과의원	51	치과의원	마포구	망원동	서울특별시 마포구 월드컵로13길 8, 3층 (망원동)	126.9096822	37.555844	20140814	1	02-335-7528	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzExIyQyIyQ3IyQwMCQ0NjE0ODEjNTEjJDEjJDIjJDgz	서울에스치과의원	51	치과의원	성북구	길음동	서울특별시 성북구 숭인로 50, 상가동 2층 2305,2306,2307호 (길음동, 래미안길음센터피스)	127.0271556	37.6116278	20190916	2	02-982-2879	False
JDQ4MTg4MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzExIyQyIyQ3IyQwMCQyNjEyMjIjODEjJDEjJDIjJDgz	서울에스치과의원	51	치과의원	은평구	진관동	서울특별시 은평구 진관2로 15-46, 403호 (진관동, 메트로프라자)	126.9190816	37.6386516	20160616	2	02-6352-2828	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxOTYxIzIxIyQxIyQxIyQ5OSQzNjEyMjIjNTEjJDEjJDYjJDgz	서울에스타운치과의원	51	치과의원	강남구	논현동	서울특별시 강남구 강남대로 342, 2층일부 (역삼동)	127.0302304	37.4936874	20101229	1	02-522-2801	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxOTYxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNDEjJDEjJDQjJDgz	서울에이스치과의원	51	치과의원	구로구	구로동	서울특별시 구로구 도림로 81, 2층 2호 (구로동)	126.8921543	37.4902567	19981113	1	02-857-7576	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzIxIyQxIyQxIyQ2MiQyNjE4MzIjNjEjJDEjJDQjJDgz	서울에이스치과의원	51	치과의원	성북구	성북동	서울특별시 성북구 성북로 71, 2층 (성북동)	127.0010061	37.5930714	20071101	1	02-745-8692	False
JDQ4MTg4MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjEwMDIjODEjJDEjJDIjJDgz	서울에이스치과의원	51	치과의원	종로구	종로4가	서울특별시 종로구 종로 195, 4층 (종로4가)	126.9993262	37.5710787	20110704	1	02-396-9988	False
JDQ4MTg4MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQyNjEyMjIjNjEjJDEjJDQjJDgz	서울에이스치과의원	51	치과의원	동대문구	장안동	서울특별시 동대문구 사가정로 207, 3층 302호 (장안동, 삼협메디스빌딩)	127.0680261	37.5789065	20170111	1	02-2244-9355	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxMzUxIzQxIyQxIyQ3IyQ4MiQ0NjEwMDIjNjEjJDEjJDQjJDgz	서울에이치과의원	51	치과의원	영등포구	여의도동	서울특별시 영등포구 의사당대로 108, 301호 (여의도동, 아일렉스상가)	126.9238388	37.5210051	20150105	1	02-780-0881	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzMxIyQxIyQ3IyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz	서울에이프릴치과의원	51	치과의원	마포구	아현동	서울특별시 마포구 마포대로 173-14, 마포 센텀 슬로우스퀘어 302호 (아현동)	126.9536224	37.5510075	20230728	1	02-6953-0022	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzMxIyQxIyQ3IyQ5MiQzNjEyMjIjNzEjJDEjJDgjJDgz	서울에이플치과의원	51	치과의원	송파구	문정동	서울특별시 송파구 법원로 114, C동 216, 217호 (문정동, 엠스테이트)	127.1206993	37.4857987	20170307	1	02-424-3332	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzIxIyQxIyQ5IyQ4MiQ0NjE0ODEjNTEjJDEjJDYjJDgz	서울엘리트치과의원	51	치과의원	강북구	번동	서울특별시 강북구 도봉로 350, 삼주빌딩 7층 (번동)	127.0267227	37.6385687	20220428	1	02-903-2080	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzMxIyQxIyQ3IyQ4MiQyNjEwMDIjODEjJDEjJDYjJDgz	서울엘리트치과의원	51	치과의원	은평구	응암동	서울특별시 은평구 은평로 93, 협화빌딩 4층 (응암동)	126.9181369	37.599788	20231109	2	02-352-5550	False
